"specificEpithet","decimalLatitude","decimalLongitude"
"flavifrons",48.2053,-121.481
"flavifrons",48.9014,-121.474
"flavifrons",48.9167,-121.446
"flavifrons",44.06,-121.321
"flavifrons",48.0936,-121.336
"flavifrons",48.6272,-121.338
"flavifrons",48.19,-121.259
"flavifrons",44.52583,-121.2119
"flavifrons",46.9757,-121.158
"flavifrons",46.2269,-121.137
"flavifrons",46.6769,-121.078
"flavifrons",46.94639,-121.0678
"flavifrons",47.745,-121.093
"flavifrons",48.4669,-121.0599
"flavifrons",48.58761,-120.8037
"flavifrons",48.62165,-120.83583
"flavifrons",44.283,-120.767
"flavifrons",48.51906,-120.73407
"flavifrons",39.67806,-120.65472
"flavifrons",42.295,-120.67583
"flavifrons",45.9847,-120.656
"flavifrons",47.25389,-120.6642
"flavifrons",47.5989,-120.657
"flavifrons",48.7422,-120.68
"flavifrons",47.23635,-120.64364
"flavifrons",47.3356,-120.579
"flavifrons",44.14,-120.51
"flavifrons",48.59934,-120.54421
"flavifrons",39.61279,-120.42351
"flavifrons",47.63764,-120.44181
"flavifrons",46.41889,-120.3717
"flavifrons",41.70479,-120.3026
"flavifrons",46.37803,-120.34391
"flavifrons",39.44551,-120.1863
"flavifrons",45.0822,-120.192
"flavifrons",39.17,-120.14
"flavifrons",42.30028,-120.1225
"flavifrons",46.27028,-120.1492
"flavifrons",38.867,-120.073
"flavifrons",38.70123,-120.03288
"flavifrons",38.69379,-119.98851
"flavifrons",38.02,-119.907
"flavifrons",39.303579,-119.913426
"flavifrons",48.39298,-119.90317
"flavifrons",48.6003,-119.9355
"flavifrons",48.6886,-119.9345
"flavifrons",48.8104,-119.9477
"flavifrons",48.8568,-119.9463
"flavifrons",39.3133,-119.8956
"flavifrons",48.5946,-119.8706
"flavifrons",48.8995,-119.8922
"flavifrons",38.341,-119.8338
"flavifrons",48.6555,-119.8395
"flavifrons",37.8607,-119.6155
"flavifrons",38.3278,-119.632
"flavifrons",44.3552,-119.3054
"flavifrons",48.866,-119.0532
"flavifrons",37.6065,-119.0113
"flavifrons",48.6254,-118.9395
"flavifrons",37.92,-118.87
"flavifrons",37.54079,-118.82442
"flavifrons",36.2852,-118.7302
"flavifrons",36.578,-118.655
"flavifrons",36.8112,-118.6649
"flavifrons",45.639,-118.6849
"flavifrons",42.7381,-118.644
"flavifrons",36.45083,-118.5939
"flavifrons",35.12778,-118.41306
"flavifrons",45.1245,-118.4043
"flavifrons",45.50465,-118.41937
"flavifrons",45.43444,-118.3925
"flavifrons",36.7741,-118.33259
"flavifrons",44.96,-118.231
"flavifrons",44.35236,-118.18095
"flavifrons",45.1892,-118.17779
"flavifrons",45.15691,-118.06286
"flavifrons",45.32472,-118.08667
"flavifrons",45.77617,-118.08175
"flavifrons",45.19308,-118.04981
"flavifrons",45.2128,-118.02783
"flavifrons",45.65833,-118.02528
"flavifrons",46.06167,-117.99844
"flavifrons",44.91167,-117.9378
"flavifrons",45.19228,-117.93021
"flavifrons",46.09337,-117.87672
"flavifrons",34.11,-117.72
"flavifrons",45.00649,-117.57936
"flavifrons",44.773,-117.5307
"flavifrons",45.0316,-117.5169
"flavifrons",48.4367,-117.503
"flavifrons",44.9499,-117.4148
"flavifrons",44.96838,-117.43202
"flavifrons",47.65889,-117.425
"flavifrons",46.6358,-117.375
"flavifrons",45.69974,-117.2947
"flavifrons",45.70638,-117.29303
"flavifrons",46.11186,-117.25697
"flavifrons",45.2385,-117.2323
"flavifrons",45.335,-117.22083
"flavifrons",46.10825,-117.2458
"flavifrons",46.0811,-117.1697
"flavifrons",46.73,-117.17
"flavifrons",46.56794,-117.12849
"flavifrons",47.911624,-117.112721
"flavifrons",47.12528,-117.00028
"flavifrons",45.1234,-116.9593
"flavifrons",46.7325,-116.9991
"flavifrons",46.7944,-116.9132
"flavifrons",46.81111,-116.91528
"flavifrons",47.23269,-116.92338
"flavifrons",48.49056,-116.9025
"flavifrons",46.2133,-116.8511
"flavifrons",46.8036,-116.869
"flavifrons",46.91974,-116.89372
"flavifrons",48.58798,-116.86685
"flavifrons",46.3842,-116.807
"flavifrons",48.3517,-116.8406
"flavifrons",46.15484,-116.76209
"flavifrons",46.73683,-116.7696
"flavifrons",46.78333,-116.75167
"flavifrons",48.29945,-116.70358
"flavifrons",45.4358,-116.6607
"flavifrons",46.73603,-116.67642
"flavifrons",47.50694,-116.53528
"flavifrons",45.36877,-116.49486
"flavifrons",46.73111,-116.46722
"flavifrons",46.7687,-116.467
"flavifrons",47.57528,-116.41167
"flavifrons",48.22194,-116.37361
"flavifrons",43.531506,-116.316624
"flavifrons",48.85286,-116.27901
"flavifrons",44.98977,-116.18861
"flavifrons",45.00276,-116.15892
"flavifrons",46.78351,-116.17987
"flavifrons",48.9612,-116.1708
"flavifrons",45.9247,-116.1214
"flavifrons",47.01073,-116.10332
"flavifrons",44.83253,-116.08437
"flavifrons",44.51628,-116.04179
"flavifrons",47.25051,-115.91079
"flavifrons",47.47274,-115.92592
"flavifrons",46.6299,-115.80931
"flavifrons",47.30989,-115.81344
"flavifrons",47.36754,-115.81561
"flavifrons",46.75417,-115.67667
"flavifrons",47.2298,-115.6954
"flavifrons",47.24134,-115.64187
"flavifrons",46.14018,-115.59957
"flavifrons",35.1254,-115.456
"flavifrons",40.69176,-115.47589
"flavifrons",41.79484,-115.4893
"flavifrons",43.62878,-115.43703
"flavifrons",43.50711,-115.39175
"flavifrons",47.05797,-115.35264
"flavifrons",47.1072,-115.3745
"flavifrons",47.3833,-115.3986
"flavifrons",47.80972,-115.36056
"flavifrons",48.197158,-115.080841
"flavifrons",46.9708,-115.037
"flavifrons",44.21129,-114.94591
"flavifrons",43.37028,-114.79083
"flavifrons",43.87074,-114.71396
"flavifrons",46.5802,-114.685
"flavifrons",46.7248,-114.643
"flavifrons",46.6233,-114.496
"flavifrons",43.68083,-114.36278
"flavifrons",39.0117,-114.3147
"flavifrons",44.5503,-114.3473
"flavifrons",48.7931,-114.2944
"flavifrons",37.1684,-114.2398
"flavifrons",46.06763,-114.24847
"flavifrons",46.2472,-114.1539
"flavifrons",48.3858,-114.06
"flavifrons",45.24603,-114.00646
"flavifrons",48.29,-114.02
"flavifrons",45.69219,-113.95238
"flavifrons",48.30446,-113.98406
"flavifrons",45.55548,-113.92222
"flavifrons",45.723959,-113.94833
"flavifrons",41.846,-113.8786
"flavifrons",48.6136,-113.8697
"flavifrons",48.6333,-113.7502
"flavifrons",48.6236,-113.7186
"flavifrons",48.7658,-113.7172
"flavifrons",42.1988,-113.667
"flavifrons",48.7992,-113.656
"flavifrons",48.7114,-113.5808
"flavifrons",45.83865,-113.43752
"flavifrons",41.94909,-113.34954
"flavifrons",48.54,-113.22
"flavifrons",45.4786,-113.1319
"flavifrons",45.6539,-113.068
"flavifrons",37.6383,-113.027
"flavifrons",37.6522,-112.82464
"flavifrons",37.5131,-112.792
"flavifrons",45.85667,-112.43861
"flavifrons",45.815702,-112.379808
"flavifrons",37.5913,-112.2575
"flavifrons",40.5308,-112.2975
"flavifrons",36.2622,-112.185
"flavifrons",41.6635,-112.008
"flavifrons",41.736,-112.007
"flavifrons",41.8367,-112.047
"flavifrons",41.38,-111.97
"flavifrons",41.40506,-111.96972
"flavifrons",41.7692,-111.9808
"flavifrons",41.416134,-111.94306
"flavifrons",41.639,-111.934
"flavifrons",40.76083,-111.8903
"flavifrons",41.91,-111.87
"flavifrons",40.5667,-111.801
"flavifrons",41.6329,-111.8309
"flavifrons",41.7378,-111.831
"flavifrons",40.37694,-111.795
"flavifrons",40.4471,-111.7666
"flavifrons",41.7314,-111.7908
"flavifrons",41.7675,-111.7811
"flavifrons",35.3539,-111.7306
"flavifrons",38.795068,-111.71028
"flavifrons",40.44,-111.71
"flavifrons",40.696,-111.7394
"flavifrons",41.7556,-111.7166
"flavifrons",42.0988,-111.7346
"flavifrons",42.2281,-111.7147
"flavifrons",38.0341,-111.6886
"flavifrons",38.41718,-111.68316
"flavifrons",40.6411,-111.689
"flavifrons",41.6296,-111.6884
"flavifrons",41.8957,-111.6943
"flavifrons",33.35915,-111.618
"flavifrons",40.3908,-111.645
"flavifrons",40.4317,-111.6394
"flavifrons",40.63,-111.6038
"flavifrons",41.7287,-111.6362
"flavifrons",41.775,-111.6189
"flavifrons",41.89436,-111.64246
"flavifrons",41.905,-111.6391
"flavifrons",42.0836,-111.6209
"flavifrons",40.6065,-111.555
"flavifrons",41.8874,-111.5962
"flavifrons",39.4997,-111.547
"flavifrons",40.6099,-111.537
"flavifrons",41.4666,-111.5174
"flavifrons",48.93168,-111.5336
"flavifrons",39.1139,-111.4569
"flavifrons",39.3189,-111.4699
"flavifrons",39.8031,-111.4881
"flavifrons",40.6619,-111.496
"flavifrons",41.92105,-111.47077
"flavifrons",38.0869,-111.4333
"flavifrons",39.1428,-111.4497
"flavifrons",41.9858,-111.4078
"flavifrons",41.9169,-111.3969
"flavifrons",44.4245,-111.3703
"flavifrons",38.0261,-111.3479
"flavifrons",39.482403,-111.345035
