"specificEpithet","decimalLatitude","decimalLongitude"
"mixtus",46.7856,-121.7333
"mixtus",46.92222,-121.74127
"mixtus",47.16485,-121.74509
"mixtus",48.53944,-121.745
"mixtus",45.2956,-121.6944
"mixtus",45.32592,-121.65996
"mixtus",45.37361,-121.6944
"mixtus",46.91121,-121.65703
"mixtus",45.32514,-121.63603
"mixtus",45.60486,-121.63345
"mixtus",46.91621,-121.60848
"mixtus",48.48766,-121.61444
"mixtus",45.65562,-121.54119
"mixtus",45.70556,-121.52028
"mixtus",47.86216,-121.49251
"mixtus",46.15228,-121.44674
"mixtus",46.63835,-121.38967
"mixtus",46.8718,-121.3042
"mixtus",45.69611,-121.285
"mixtus",46.9757,-121.158
"mixtus",46.66444,-121.12388
"mixtus",39.92972,-121.05972
"mixtus",48.48593,-121.0843
"mixtus",47.7697,-120.9808
"mixtus",48.58761,-120.8037
"mixtus",48.62165,-120.83583
"mixtus",39.35944,-120.79806
"mixtus",47.59639,-120.66028
"mixtus",38.43901,-120.64079
"mixtus",47.23635,-120.64364
"mixtus",47.33556,-120.5778
"mixtus",47.43401,-120.51896
"mixtus",48.59934,-120.54421
"mixtus",38.53298,-120.4461
"mixtus",38.77389,-120.44049
"mixtus",48.59222,-120.4028
"mixtus",38.88212,-120.37547
"mixtus",46.41889,-120.3717
"mixtus",41.70479,-120.3026
"mixtus",42.1836,-120.349
"mixtus",47.4216,-120.3092
"mixtus",47.19944,-120.2758
"mixtus",39.179,-120.228
"mixtus",38.79694,-120.1442
"mixtus",48.36361,-120.12111
"mixtus",37.9945,-120.0477
"mixtus",48.651,-119.9712
"mixtus",48.7109,-119.9575
"mixtus",48.6003,-119.9355
"mixtus",48.6886,-119.9345
"mixtus",48.7657,-119.9396
"mixtus",48.8104,-119.9477
"mixtus",48.8568,-119.9463
"mixtus",48.8789,-119.8658
"mixtus",37.984,-119.843
"mixtus",48.6347,-119.8165
"mixtus",48.6555,-119.8395
"mixtus",39.16,-119.77
"mixtus",48.5575,-119.7486
"mixtus",45.84,-119.69944
"mixtus",37.31117,-119.53483
"mixtus",37.39966,-119.52153
"mixtus",37.26522,-119.43929
"mixtus",44.38357,-119.31429
"mixtus",48.866,-119.0532
"mixtus",48.98963,-119.02472
"mixtus",48.6767,-118.9798
"mixtus",48.8275,-118.9284
"mixtus",36.5625,-118.75056
"mixtus",37.45847,-118.79665
"mixtus",48.64833,-118.73667
"mixtus",44.54336,-118.6114
"mixtus",36.45083,-118.59389
"mixtus",45.1408,-118.4067
"mixtus",45.50667,-118.42028
"mixtus",46.04,-118.38
"mixtus",46.0627,-118.3419
"mixtus",44.96056,-118.2297
"mixtus",45.1892,-118.17779
"mixtus",45.15706,-118.06301
"mixtus",45.32472,-118.08667
"mixtus",45.77617,-118.08175
"mixtus",45.19308,-118.04981
"mixtus",45.2128,-118.02783
"mixtus",45.65833,-118.02528
"mixtus",45.533333,-117.966667
"mixtus",45.02861,-117.91889
"mixtus",45.1652,-117.9275
"mixtus",46.09337,-117.87672
"mixtus",45.7832,-117.71769
"mixtus",46.21291,-117.63972
"mixtus",45.00649,-117.57936
"mixtus",45.0316,-117.5169
"mixtus",44.9499,-117.4148
"mixtus",44.96838,-117.43202
"mixtus",45.2337,-117.3596
"mixtus",46.88016,-117.36434
"mixtus",45.1782,-117.30907
"mixtus",45.05778,-117.275
"mixtus",45.1673,-117.2812
"mixtus",45.33339,-117.29992
"mixtus",45.69974,-117.2947
"mixtus",45.70638,-117.29303
"mixtus",45.20833,-117.20333
"mixtus",45.335,-117.222
"mixtus",46.07968,-117.17143
"mixtus",46.73081,-117.17974
"mixtus",47.21927,-117.15497
"mixtus",47.91266,-117.11243
"mixtus",46.4167,-117.0167
"mixtus",46.7325,-116.99917
"mixtus",46.7944,-116.9132
"mixtus",46.8072,-116.9007
"mixtus",46.2133,-116.8511
"mixtus",46.4942,-116.8968
"mixtus",48.58798,-116.86685
"mixtus",48.3517,-116.84
"mixtus",46.73694,-116.76861
"mixtus",47.94796,-116.70797
"mixtus",46.73603,-116.67642
"mixtus",47.92684,-116.65179
"mixtus",47.31435,-116.56266
"mixtus",47.50694,-116.53528
"mixtus",45.36876,-116.49486
"mixtus",44.97139,-116.28306
"mixtus",48.85286,-116.27901
"mixtus",44.98977,-116.18861
"mixtus",48.97049,-116.18028
"mixtus",45.9141,-116.1186
"mixtus",47.01073,-116.10332
"mixtus",44.73099,-116.07808
"mixtus",44.51628,-116.04179
"mixtus",47.25051,-115.91079
