"specificEpithet","decimalLatitude","decimalLongitude"
"griseocollis",39.9818,-105.1499
"griseocollis",39.4356,-105.076
"griseocollis",39.7595,-105.0978
"griseocollis",40.58528,-105.0839
"griseocollis",40.94427,-105.08469
"griseocollis",39.7772,-105.035
"griseocollis",42.4831,-105.00698
"griseocollis",40.704,-104.954
"griseocollis",39.555,-104.941
"griseocollis",38.8307,-104.8818
"griseocollis",40.29,-104.867
"griseocollis",37.945,-104.835
"griseocollis",38.6822,-104.607949
"griseocollis",38.74135,-104.64056
"griseocollis",39.72323,-104.56289
"griseocollis",43.75231,-104.58529
"griseocollis",45.787537,-104.55222
"griseocollis",42.21278,-104.5167
"griseocollis",40.1675,-104.37167
"griseocollis",43.90589,-104.13393
"griseocollis",41.52417,-104.00444
"griseocollis",42.74333,-103.91472
"griseocollis",42.76639,-103.92583
"griseocollis",42.75806,-103.82278
"griseocollis",42.83562,-103.8475
"griseocollis",44.0276,-103.8411
"griseocollis",38.053,-103.72
"griseocollis",41.5567,-103.7472
"griseocollis",42.92667,-103.7275
"griseocollis",46.9139,-103.7355
"griseocollis",42.04,-103.68
"griseocollis",43.01944,-103.65583
"griseocollis",44.46111,-103.63806
"griseocollis",42.85111,-103.5875
"griseocollis",43.66438,-103.58942
"griseocollis",43.7072,-103.5605
"griseocollis",42.68444,-103.51056
"griseocollis",45.39623,-103.5456
"griseocollis",46.91389,-103.52389
"griseocollis",42.66722,-103.465
"griseocollis",43.43167,-103.47389
"griseocollis",42.68302,-103.4127
"griseocollis",44.71472,-103.42028
"griseocollis",43.77109,-103.3838
"griseocollis",42.44389,-103.29806
"griseocollis",42.5462,-103.2736
"griseocollis",37.11215,-103.01669
"griseocollis",42.70889,-103.01694
"griseocollis",42.2344,-102.98
"griseocollis",41.81,-102.87
"griseocollis",43.6491,-102.8607
"griseocollis",43.6516,-102.8467
"griseocollis",43.6304,-102.7879
"griseocollis",46.87917,-102.78917
"griseocollis",43.5902,-102.6929
"griseocollis",43.6437,-102.6639
"griseocollis",38.08723,-102.62074
"griseocollis",43.5344,-102.601
"griseocollis",43.717,-102.6005
"griseocollis",43.6713,-102.568
"griseocollis",43.7094,-102.5792
"griseocollis",43.5077,-102.5058
"griseocollis",43.7226,-102.5465
"griseocollis",43.7511,-102.5019
"griseocollis",43.5178,-102.4581
"griseocollis",43.754,-102.4782
"griseocollis",43.8503,-102.4955
"griseocollis",43.5217,-102.4486
"griseocollis",43.8827,-102.4219
"griseocollis",43.9097,-102.4107
"griseocollis",43.5146,-102.365
"griseocollis",43.9133,-102.3551
"griseocollis",43.5194,-102.3421
"griseocollis",43.6878,-102.3013
"griseocollis",43.7131,-102.3263
"griseocollis",43.8999,-102.3166
"griseocollis",43.9049,-102.3196
"griseocollis",43.8856,-102.2569
"griseocollis",43.8659,-102.2276
"griseocollis",39.625,-102.174
"griseocollis",43.7234,-102.1889
"griseocollis",43.8294,-102.1758
"griseocollis",43.8521,-102.1753
"griseocollis",43.8011,-102.1107
"griseocollis",43.7924,-102.0884
"griseocollis",43.7902,-102.0297
"griseocollis",43.7561,-101.9696
"griseocollis",43.7332,-101.939
"griseocollis",43.7712,-101.9213
"griseocollis",43.719,-101.877
"griseocollis",41.7837,-101.7614
"griseocollis",38.017,-101.667
"griseocollis",42.8134,-101.6893
"griseocollis",42.0567,-101.5234
"griseocollis",43.1017,-101.2332
"griseocollis",45.0025,-101.23306
"griseocollis",40.1963,-101.11
"griseocollis",42.59278,-100.88833
"griseocollis",47.49606,-100.8227
"griseocollis",41.12389,-100.765
"griseocollis",46.8133,-100.779
"griseocollis",41.9814,-100.536
"griseocollis",42.7231,-100.549
"griseocollis",42.89389,-100.47361
"griseocollis",45.53722,-100.4275
"griseocollis",48.82722,-100.44528
"griseocollis",41.87,-100.37
"griseocollis",44.29068,-100.33306
"griseocollis",42.926,-100.254
"griseocollis",40.37833,-100.21667
"griseocollis",42.6861,-100.154
"griseocollis",42.7973,-100.093
"griseocollis",46.01404,-100.06829
"griseocollis",42.78639,-100.03528
