"specificEpithet","decimalLatitude","decimalLongitude"
"sylvicola",40.0722,-105.584
"sylvicola",40.56111,-105.5972
"sylvicola",40.89469,-105.56692
"sylvicola",40.92505,-105.57266
"sylvicola",41.0409,-105.5635
"sylvicola",41.1732,-105.5823
"sylvicola",39.03806,-105.525
"sylvicola",39.8908,-105.508
"sylvicola",39.9153,-105.5095
"sylvicola",39.96139,-105.5103
"sylvicola",40.0314,-105.5376
"sylvicola",40.07222,-105.50778
"sylvicola",40.62592,-105.52771
"sylvicola",39.911,-105.4824
"sylvicola",40.39361,-105.4942
"sylvicola",40.083319,-105.350544
"sylvicola",40.094,-105.347
"sylvicola",40.015,-105.27
"sylvicola",39.75278,-105.23389
"sylvicola",39.97803,-105.2482
"sylvicola",39.15588,-105.15589
"sylvicola",37.3482,-105.0242
"sylvicola",37.9063,-105.0099
"sylvicola",40.32722,-104.84965
