"specificEpithet","decimalLatitude","decimalLongitude"
"californicus",34.11,-117.72
"californicus",46.2464,-117.6347
"californicus",45.00649,-117.57936
"californicus",46.63536,-117.37047
"californicus",33.65778,-117.3303
"californicus",32.8472,-117.2733
"californicus",32.9758,-117.27
"californicus",45.69974,-117.2947
"californicus",45.70638,-117.29303
"californicus",46.11,-117.26
"californicus",32.8825,-117.233
"californicus",46.10825,-117.2458
"californicus",32.715,-117.162
"californicus",34.0547,-117.183
"californicus",46.73081,-117.17974
"californicus",46.56794,-117.12849
"californicus",34.01529,-117.01102
"californicus",39.39,-117.03
"californicus",33.78389,-116.9578
"californicus",46.67778,-116.97583
"californicus",34.12556,-116.87641
"californicus",45.1091,-116.8519
"californicus",48.3517,-116.84
"californicus",32.64417,-116.7806
"californicus",33.02,-116.77
"californicus",33.0674,-116.7335
"californicus",33.74,-116.7181
"californicus",33.8145,-116.6792
"californicus",45.4358,-116.6607
"californicus",33.0804,-116.602
"californicus",46.94306,-116.64889
"californicus",33.0708,-116.586
"californicus",48.27659,-116.55324
"californicus",33.76222,-116.5361
"californicus",32.60639,-116.4681
"californicus",46.7687,-116.467
"californicus",33.5014,-116.308
"californicus",34.2025,-116.2607
"californicus",46.47944,-116.25417
"californicus",44.91258,-116.17085
"californicus",41.8253,-115.7089
"californicus",41.57888,-115.50135
"californicus",32.80028,-115.4975
"californicus",44.21129,-114.94591
"californicus",33.05702,-114.69929
"californicus",39.0117,-114.3147
"californicus",41.83273,-114.28209
"californicus",48.7931,-114.2944
"californicus",43.4749,-113.582
"californicus",41.90004,-113.40052
"californicus",41.94909,-113.34954
"californicus",45.4786,-113.1319
"californicus",42.06058,-113.08218
"californicus",48.5569,-113.0125
"californicus",45.815702,-112.379808
"californicus",42.1034,-112.087
"californicus",38.795068,-111.71028
"californicus",40.6065,-111.555
"californicus",40.6099,-111.537
"californicus",39.99,-111.49
"californicus",41.92,-111.48
"californicus",44.4245,-111.3703
"californicus",39.482403,-111.345035
"californicus",44.3908,-111.3147
"californicus",45.0618,-111.2555
"californicus",39.8938,-111.0527
"californicus",40.3561,-111.087
"californicus",39.93,-111.03
"californicus",42.504662,-110.91361
"californicus",42.6138,-110.9314
"californicus",41.865,-110.7653
"californicus",43.7912,-110.7952
"californicus",41.81611,-110.72333
"californicus",45.0264,-110.702
"californicus",44.9769,-110.699
"californicus",43.613006,-110.578166
"californicus",44.5909,-110.50798
"californicus",45.2879,-110.53631
"californicus",44.8661,-110.4108
"californicus",44.9217,-110.4124
"californicus",40.8836,-109.8066
"californicus",44.89985,-109.67314
"californicus",44.8556,-109.611
"californicus",39.581917,-108.952602
"californicus",39.576554,-108.806333
"californicus",42.1518,-108.8215
"californicus",45.42967,-108.53319
"californicus",39.041,-108.312
"californicus",39.4267,-108.1346
"californicus",39.062479,-107.953863
"californicus",39.124,-107.961
"californicus",39.04028,-107.94917
"californicus",44.80227,-107.90035
"californicus",44.76362,-107.75322
"californicus",38.00169,-107.69428
"californicus",38.5048,-107.662882
"californicus",38.32304,-107.4761
"californicus",38.929993,-107.299617
"californicus",39.773608,-107.279751
"californicus",34.11667,-107.2433
"californicus",39.242442,-107.211163
"californicus",38.517494,-106.968937
"californicus",38.710247,-106.98782
"californicus",38.869713,-106.98782
"californicus",38.949925795574,-106.980409949938
"californicus",38.95916,-106.98977
"californicus",40.468354,-106.963727
"californicus",40.6326,-106.9203
"californicus",44.31898,-106.94241
"californicus",33.91784,-106.86585
"californicus",40.484978,-106.831715
"californicus",40.706,-106.824
"californicus",40.478267,-106.723402
"californicus",40.3841,-106.6116
"californicus",40.060003,-106.561917
"californicus",40.98567,-106.59047
"californicus",39.7184,-106.1513
"californicus",39.944,-105.797
"californicus",40.4278,-105.793
"californicus",39.1108,-105.6787
"californicus",40.201,-105.612
"californicus",40.36812,-105.61791
"californicus",40.56111,-105.5972
"californicus",40.7007,-105.5575
"californicus",40.89804,-105.5522
"californicus",40.90911,-105.5596
"californicus",41.0409,-105.5635
"californicus",41.1732,-105.5823
"californicus",41.344,-105.572
"californicus",39.7969,-105.5125
"californicus",39.888232,-105.50056
"californicus",39.917,-105.501
"californicus",39.9614,-105.5105
"californicus",40.0314,-105.5376
"californicus",40.4302,-105.5076
"californicus",39.9031,-105.4896
"californicus",40.00705,-105.45735
"californicus",40.121,-105.473
"californicus",40.39,-105.49
"californicus",41.2604,-105.4602
"californicus",40.0088,-105.3788
"californicus",41.23194,-105.38972
"californicus",39.929,-105.335
"californicus",40.000292,-105.302604
"californicus",40.094,-105.347
"californicus",38.946,-105.289
"californicus",39.956061,-105.258873
"californicus",40.03194,-105.2139
"californicus",39.648,-105.07
"californicus",38.9092,-104.844
"californicus",43.83,-103.86
"californicus",44.0091,-103.831
"californicus",43.930202,-103.74861
"californicus",43.76,-103.69
"californicus",43.7072,-103.5605
