specificEpithet,decimalLatitude,decimalLongitude
occidentalis,41.10097,-122.7803
occidentalis,47.01833,-122.77167
occidentalis,47.1494,-122.7947
occidentalis,48.14185,-122.76117
occidentalis,38.08587,-122.72514
occidentalis,38.8074,-122.74054
occidentalis,40.6368,-122.7279
occidentalis,41.0612,-122.7056
occidentalis,41.11264,-122.70724
occidentalis,41.20978,-122.7044
occidentalis,41.99446,-122.74699
occidentalis,42.08083,-122.71722
occidentalis,42.5432,-122.7073
occidentalis,45.48872,-122.70259
occidentalis,37.90937,-122.68637
occidentalis,38.06158,-122.69859
occidentalis,40.98373,-122.69986
occidentalis,41.27986,-122.6778
occidentalis,41.41982,-122.6574
occidentalis,41.94718,-122.68472
occidentalis,42.18907,-122.69922
occidentalis,44.4104,-122.6723
occidentalis,45.49,-122.66222
occidentalis,45.52345,-122.6762
occidentalis,45.75472,-122.6603
occidentalis,47.5921,-122.6626
occidentalis,47.65,-122.69
occidentalis,47.92556,-122.68222
occidentalis,48.21982,-122.68628
occidentalis,48.2926,-122.67628
occidentalis,38.2324,-122.63665
occidentalis,41.00903,-122.61946
occidentalis,41.96343,-122.611
occidentalis,42.07323,-122.60594
occidentalis,42.27179,-122.6074
occidentalis,42.6709,-122.6299
occidentalis,45.3572,-122.607
occidentalis,45.44623,-122.63926
occidentalis,47.5784,-122.62205
occidentalis,48.41518,-122.63652
occidentalis,48.5126,-122.61267
occidentalis,38.10741,-122.5697
occidentalis,38.20602,-122.57499
occidentalis,38.57876,-122.5797
occidentalis,41.4939,-122.583
occidentalis,47.06171,-122.58344
occidentalis,47.1024,-122.5873
occidentalis,48.849,-122.587
occidentalis,37.70693,-122.50193
occidentalis,37.82916,-122.5125
occidentalis,37.93409,-122.5353
occidentalis,37.9736,-122.53
occidentalis,38.18741,-122.5208
occidentalis,38.33128,-122.51131
occidentalis,41.59474,-122.52801
occidentalis,44.45206,-122.54702
occidentalis,46.0547,-122.5429
occidentalis,47.55593,-122.54485
occidentalis,37.61114,-122.47794
occidentalis,37.71294,-122.49015
occidentalis,37.76909,-122.48024
occidentalis,37.8333,-122.4861
occidentalis,38.12103,-122.45192
occidentalis,38.2937,-122.458
occidentalis,42.11715,-122.48517
occidentalis,42.2624,-122.4598
occidentalis,43.74667,-122.46056
occidentalis,47.01178,-122.46481
occidentalis,48.6782,-122.48875
occidentalis,48.75955,-122.48822
occidentalis,37.26383,-122.42969
occidentalis,37.46355,-122.42858
occidentalis,37.63056,-122.41
occidentalis,37.7744,-122.4186
occidentalis,37.94659,-122.42191
occidentalis,42.273,-122.4301
occidentalis,42.43924,-122.42659
occidentalis,45.49833,-122.43028
occidentalis,47.25287,-122.44429
occidentalis,37.16594,-122.36094
occidentalis,37.25494,-122.38136
occidentalis,37.4499,-122.3511
occidentalis,37.564,-122.352
occidentalis,37.90964,-122.39052
occidentalis,42.12,-122.37
occidentalis,42.41,-122.39
occidentalis,45.35734,-122.35897
occidentalis,47.62,-122.351
occidentalis,47.70954,-122.37179
occidentalis,48.17083,-122.36333
occidentalis,37.56299,-122.32552
occidentalis,37.91353,-122.3333
occidentalis,41.26098,-122.3289
occidentalis,41.30987,-122.31056
occidentalis,42.44447,-122.31562
occidentalis,42.49391,-122.34433
occidentalis,42.90313,-122.30127
occidentalis,44.154,-122.345
occidentalis,44.69,-122.32
occidentalis,47.6062,-122.33207
occidentalis,47.6562,-122.30651
occidentalis,48.34056,-122.3417
occidentalis,37.80444,-122.26972
occidentalis,37.88687,-122.29774
occidentalis,37.90508,-122.27267
occidentalis,38.10408,-122.25663
occidentalis,44.1828,-122.2804
occidentalis,47.18537,-122.29289
occidentalis,47.57843,-122.28956
occidentalis,47.6168,-122.2648
occidentalis,47.6953,-122.2703
occidentalis,37.48521,-122.23635
